風来坊（錦）呉服通店 Fuuraibou nisikigofukudoriten,"Japan, 〒460-0003 Aichi, Nagoya, Naka Ward, Nishiki, 3 Chome−13−1 デリシアム・マドーロ 2F",mobile number exception occurred, 
DEAN & DELUCA ベーカリーカフェ 名城公園 Dean and Deluca Bakery Cafe Meijo Koen,"Japan, 〒462-0846 Aichi, Nagoya, Kita Ward, Meijo, 1 Chome−4−1 名城公園内 Tonarino2F",+81 52-919-0818, 
中華料理 世界のやむちゃん 名古屋栄店 Sekaino Yamchan Nagoya Sakae,"寿子ビル, ２F, 3 Chome-12-21-2 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
とんかつ 日南牧場 栄店 Nichinan Bokujou SAKAE,address exception occurred,mobile number exception occurred, 
十勝豚丼と厚切り豚ステーキ専門店 ぶたごろ 矢場店,address exception occurred,mobile number exception occurred, 
王家の焼肉 栄店 Oke no Yakiniku SAKAE,address exception occurred,mobile number exception occurred, 
豚丼将軍 名古屋店 butadonshogun Nagoya Store,address exception occurred,mobile number exception occurred, 
リカーマウンテン 栄店 Liquor Mountain SAKAE,"3 Chome-9-31 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
シティダイニング メイシーズ City Dining Macy's,"4 Chome-3-40 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
インパール 大須店 INPAL Osu,"3 Chome-36-30 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",+81 52-251-1003, 
カレーハウス CoCo壱番屋 名古屋駅西口 Curry House CoCo Ichibanya Nagoya-Station-Westexit,"3 Chome-17-18 Meieki, Nakamura Ward, Nagoya, Aichi 450-0002, Japan",mobile number exception occurred, 
にぎりの徳兵衛 イオン千種店 Nigiri-no-Tokube AEON Chikusa,"2 Chome-16-13 Chikusa, Chikusa Ward, Nagoya, Aichi 464-0858, Japan",+81 52-741-6615, 
一条もんこ先生のカレー診療所 名駅ファーストKHビル院,address exception occurred,mobile number exception occurred, 
猿カフェ 栄町店 Sarucafe Sakae,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−4−25 柳生ビル 1F",mobile number exception occurred, 
ローストビーフ専門 Beef Mountain 栄店,address exception occurred,mobile number exception occurred, 
香川一福 矢場町店 KagawaIppuku yabatyouten,address exception occurred,mobile number exception occurred, 
ローストビーフ専門店 ビーフキッチン 栄店 Beef Kitchen SAKAE,address exception occurred,mobile number exception occurred, 
コメダ珈琲店 矢場町店 Komeda'S Coffee Yabacho,"3 Chome-31-8 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
特盛びっくり食堂 栄店 Tokumori Bikkuri Shokudo Sakae,address exception occurred,mobile number exception occurred, 
ほっともっと 天塚町,"2 Chome-19 Amazukacho, Nishi Ward, Nagoya, Aichi 451-0021, Japan",mobile number exception occurred, 
ガスト 名古屋栄店 Gusto Nagoya Sakae,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−7−9 新鏡栄ビル Ｂ１Ｆ",+81 52-238-2569, 
ローソン 名駅南二丁目,"2 Chome-10-22 Meiekiminami, Nakamura Ward, Nagoya, Aichi 450-0003, Japan",mobile number exception occurred, 
長崎ちゃんぽん リンガーハット イオンタウン千種店 Ringer Hut AEON TOWN CHIKUSA,"2 Chome-16-13 Chikusa, Chikusa Ward, Nagoya, Aichi 464-0858, Japan",+81 52-745-6110, 
丼の極 Don-no-KIWAMI,address exception occurred,mobile number exception occurred, 
タイガーナイト Tiger Knight,address exception occurred,mobile number exception occurred, 
牛１００％ハンバーグの店,address exception occurred,mobile number exception occurred, 
インド・ネパール料理 サガルマータ 名古屋 Nepalese Indian Restaurant Sagarmatha,"Japan, 〒453-0033 Aichi, Nagoya, Nakamura Ward, Sakocho, 7−8 ピボット栄生駅西ビル 1F",mobile number exception occurred, 
風来坊 吹上店 Furaibou Fukiageten,address exception occurred,mobile number exception occurred, 
おかず多めの贅沢弁当 丸田町 ときわ食堂 Marutacho Tokiwashokudo,address exception occurred,mobile number exception occurred, 
鉄板焼きの極 Teppan-yaki-no-KIWAMI,address exception occurred,mobile number exception occurred, 
鉄板焼きの極 Teppan-yaki-no-KIWAMI,address exception occurred,mobile number exception occurred, 
松屋 上前津店 Matsuya Kamimaezu,"4 Chome-11-9 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
チョップドサラダデイズ 名古屋駅セントラルタワーズ店 CHOPPED SALAD DAYS NAGOYA CENTRALTOWERS,"Japan, 〒450-6013 Aichi, Nagoya, Nakamura Ward, Meieki, 1 Chome−1−4 JRセントラルタワーズ 1319",+81 52-526-9381, 
モティマハル Motimahal,address exception occurred,mobile number exception occurred, 
ウィズアロハ WITH ALOHA,"Japan, 〒460-0007 Aichi, Nagoya, Naka Ward, Shinsakae, 2 Chome−6−5 中島ビル1F",mobile number exception occurred, 
BANG!BANG!BANG!,address exception occurred,mobile number exception occurred, 
なか卯 大須店 Nakau Osu,"3 Chome-30-27 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
丼ぶりとうどんの江戸屋 栄店 Edoya SAKAE,address exception occurred,mobile number exception occurred, 
磯丸水産 伏見店 Isomaru Suisan Fushimi,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 1 Chome−5−3 伏見第７ビル",mobile number exception occurred, 
タピオカと大須からあげのお店 亜細亜坊 Tapioka Karaage Aziabou,"2 Chome-18-5 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
寿がきや 名古屋エスカ店 Sugakiya Nagoya Esca,"Japan, 〒453-0015 Aichi, Nagoya, Nakamura Ward, Tsubakicho, 6−9 新幹線地下街エスカB1",+81 52-453-2123, 
やっぱりステーキ 大須仁王門通店,"2 Chome-29-29番9号 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",+81 52-201-2929, 
樽熟バー＆ステーキ ガッテンダー Tarujyukubar & Steak GOD TENDER,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−10−11 サントウビル １F",+81 52-251-1946, 
やよい軒 名古屋伏見,address exception occurred,mobile number exception occurred, 
油そば・台湾まぜそば専門店 丸田町 麺屋じろう Marutacho Noodle shop Jiro,address exception occurred,mobile number exception occurred, 
ウェーブスバーガー 名駅店 WAVES BURGER MEIEKI,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 4 Chome−4−38 WINC AICHI B1F",mobile number exception occurred, 
亜細亜坊 Asiabow,"2 Chome-18-5 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
高知餃子と本格炭火串焼き 名駅餃子名駅三丁目店 Meiekigyoza,"3 Chome-4-12 Meieki, Nakamura Ward, Nagoya, Aichi 450-0002, Japan",mobile number exception occurred, 
十勝豚丼 豚力 BUTARIKI 名古屋店,address exception occurred,mobile number exception occurred, 
パスタ・デ・ココ 西区城西 PASTA DE COCO Nishiku Josai,"2 Chome-11-9 Josai, Nishi Ward, Nagoya, Aichi 451-0031, Japan",mobile number exception occurred, 
デニーズ 大須店 Denny's OOSU,"萬松寺ビル, 2F, 3 Chome-30-40 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",+81 52-262-3107, 
半熟ふわとろオムライス専門店　エッグパーク　栄本店,address exception occurred,mobile number exception occurred, 
なか卯 名古屋伏見店 Nakau Nagoya-Fushimi,"1 Chome-4-9 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
吉野家 三蔵通伏見店 Yoshinoya MITSUKURA-DORI FUSHIMI,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 1 Chome−12−6 秋月ビル １Ｆ",mobile number exception occurred, 
松屋 広小路本町店 Matsuya Hirokoji Honcho,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 2 Chome−4−7 チサンマンション広小路 1F",+81 52-231-2133, 
汁なし担担麺 丸田町 天龍軒 Marutacho Tenryuken,address exception occurred,mobile number exception occurred, 
焼鳥重専門 こりゃうめぇ 錦店《鶏肉料理～串/丼/弁当》,address exception occurred,mobile number exception occurred, 
がブリチキン。 名駅3丁目店 Gaburi Chicken Meieki 3 Chome,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 3 Chome−12−10 GS名駅ビル",mobile number exception occurred, 
ローソン 中村水主町,"3 Chome-7-9 Meiekiminami, Nakamura Ward, Nagoya, Aichi 450-0003, Japan",mobile number exception occurred, 
あんかけスパあんかけ堂 丸の内店 Ankakedo,"2 Chome-10-16 Marunouchi, Naka Ward, Nagoya, Aichi 460-0002, Japan",mobile number exception occurred, 
ロンフーパティオ 名古屋パルコ店 Long-hu Patio Nagoya PARCO,"3 Chome-29-1 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",+81 52-262-4511, 
豚骨ラーメン専門 大名古屋一番軒 Ichibanken Dai Nagoya,"Japan, 〒450-6490 Aichi, Nagoya, Nakamura Ward, Meieki, 3 Chome−28−12 大名古屋ビルヂング B1F",mobile number exception occurred, 
立川マシマシ9号店 Tatikawamashimashi9gouten,"1 Chome-1-16 Meieki, Nishi Ward, Nagoya, Aichi 451-0045, Japan",mobile number exception occurred, 
ベトナムキッチン Vietnam Kitchen,address exception occurred,mobile number exception occurred, 
ナゴヤ ブッチャーズ Nagoya buttya-zu,"2 Chome-12-16 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
タピオカディンティー名古屋店 Tapioka DingTea Nagoya,address exception occurred,mobile number exception occurred, 
DEAN & DELUCA カフェ 広小路本町 DEAN & DELUCA Cafe Hirokoji Honmachi,"2 Chome-20-15 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
大分中津 からあげ大臣 栄店 Karaage Daijin SAKAE,address exception occurred,mobile number exception occurred, 
丼のだるま 名古屋栄店 Don no daruma Nagoyasakaeten,"1 Chome-4-5 Chiyoda, Naka Ward, Nagoya, Aichi 460-0012, Japan",mobile number exception occurred, 
池袋チキンオムライス 名古屋店 Ikebukuro Chicken omelet Nagoya,address exception occurred,mobile number exception occurred, 
おがわさんのサンド OGAWASANNOSANDO,"Japan, 〒460-0011 Aichi, Nagoya, Naka Ward, Osu, 3 Chome−30−25 合点承知 1F ビル",mobile number exception occurred, 
すき家 車道駅前店 Sukiya Kuruma-Michi Ekimae,address exception occurred,mobile number exception occurred, 
ガパオライスとタコライス専門店 丸田町 パーラー アレハンドラ Parlor Alejndra Marutacho,address exception occurred,mobile number exception occurred, 
築地銀だこ ヨシヅヤ名西店 Tsukiji Gindako Yoshizuya Meisei,"2-chōme-33 Meisei, Nishi Ward, Nagoya, Aichi 451-0064, Japan",+81 52-528-3870, 
横浜家系ラーメン こめよし家 栄店,"143-1 Fujigaoka, Meito Ward, Nagoya, Aichi 465-0032, Japan",mobile number exception occurred, 
焼きそば 神戸軒 栄店 Kobe-Ken SAKAE,address exception occurred,mobile number exception occurred, 
串カツ田中 浄心店 Kushikatsu Tanaka Joshin,"1 Chome-1-1 Joshin, Nishi Ward, Nagoya, Aichi 451-0061, Japan",mobile number exception occurred, 
ゴールデンチャイルドカフェ Goldenchildcafe,"4 Chome-26-1 Chiyoda, Naka Ward, Nagoya, Aichi 460-0012, Japan",mobile number exception occurred, 
韓国料理モゴドテジ Korean Restaurant Mogodoteji,address exception occurred,mobile number exception occurred, 
松のや 名駅西口店 Matsunoya Meieki Nishiguchi,"Japan, 〒453-0014 Aichi, Nagoya, Nakamura Ward, Noritake, 1 Chome−6−3 ベルヴュオフィス名古屋1F",mobile number exception occurred, 
杉本 Sugimoto,address exception occurred,mobile number exception occurred, 
世界の山ちゃん 太閤はなれ店 Sekaino Yamachan Taiko Hanare,"1 Chome-6-5 Taiko, Nakamura Ward, Nagoya, Aichi 453-0801, Japan",mobile number exception occurred, 
「博多うどん」と「揚げたて天ぷら」の店 木村屋 大曽根キャッスル店 Kimuraya Osone Castle,"28-28 Higashiozonecho, Higashi Ward, Nagoya, Aichi 461-0022, Japan",+81 52-935-1252, 
贅沢サラダと具だくさんスープ 丸田町 Ｓ＆Ｓ Marutacho S&S,address exception occurred,mobile number exception occurred, 
元祖メガ丼！デカ盛り屋 栄店 Dekamoriya Sakae,address exception occurred,mobile number exception occurred, 
生クリーム専門店 ミルク 名古屋店,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−29−1 パルコ名古屋西館 B1F",mobile number exception occurred, 
磯丸水産 プリンセス大通り店 Isomaru Suisan Princess Odori,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, １２12, 栄三丁目12-18 メルカドビル1F",mobile number exception occurred, 
プロント 名鉄レジャック店 PRONTO Meitetsu Lejac,"1 Chome-25-2 Meiekiminami, Nakamura Ward, Nagoya, Aichi 450-0003, Japan",mobile number exception occurred, 
中津しょうゆ からあげ専門店 鶏笑 浄心駅前店 Torisho JOUSHINN-EKIMAE,"Japan, 〒451-0061 Aichi, Nagoya, Nishi Ward, Joshin, 1 Chome−1−48 ステーションビル南館1階",mobile number exception occurred, 
炒飯専門店 丸田町 萬福園 Marutacho Manpukuen,address exception occurred,mobile number exception occurred, 
やっぱりステーキ 大須まねき猫前店 Yappari steak osu-manekinekomae,"3 Chome-33-25 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
ガスト 鶴舞店 Gusto Tsurumai,"5 Chome-19-19 Chiyoda, Naka Ward, Nagoya, Aichi 460-0012, Japan",mobile number exception occurred, 
矢場とん 名古屋ルーセント店 Yabaton Nagoya Lucent,"Japan, 〒451-0046 Aichi, Nagoya, Nishi Ward, Ushijimacho, 6−1 ルーセントタワー地下1階",+81 52-541-8810, 
コメダ珈琲店 テレピア店 Komeda's Coffee Terepia,"1 Chome-14 Higashisakura, Higashi Ward, Nagoya, Aichi 461-0005, Japan",+81 52-972-6202, 
サワデーすみ芳 鶴舞店 SAWADEE SUMIYOSHI TSURUMAI,"Japan, 〒460-0012 Aichi, Nagoya, Naka Ward, Chiyoda, 3 Chome−11−12 麦島第2ビル 2F",mobile number exception occurred, 
"喫茶、食堂、民宿。なごのや Tea drinking,A dining room,Houses,NAGONOYA","Japan, 〒451-0042 Aichi, Nagoya, Nishi Ward, Nagono, 1 Chome−6−13 なごのや 1F",mobile number exception occurred, 
肉が旨いカフェ NICK STOCK 名古屋駅前店 NICK STOCK Nagoya Station,"Japan, 〒451-0046 Aichi, Nagoya, Nishi Ward, Ushijimacho, 6−24 アクロスキューブ名古屋 １階",mobile number exception occurred, 
アオキーズ・ピザ 平安通店 Aoki's Pizza Heianstreet,"Japan, 〒462-0854 Aichi, Nagoya, Kita Ward, Wakabadori, 4 Chome−２−2 グレイス若葉 1F",mobile number exception occurred, 
本家かまどや 鶴舞店 Honke Kamadoya Tsurumaiten,"5 Chome-22-37 Chiyoda, Naka Ward, Nagoya, Aichi 460-0012, Japan",mobile number exception occurred, 
【パスタ/ステーキ/お好み焼/鉄板焼/弁当】鉄神 名駅店,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 3 Chome−8−13 First KHビル ３Ｆ",+81 52-589-8186, 
濃厚魚介豚骨つけ麺 丸田町 十兵衛 Marutacho Jubei,address exception occurred,mobile number exception occurred, 
プトゥプトゥ putuputu 韓国料理 韓国デザート 韓国ソウルフード,address exception occurred,mobile number exception occurred, 
福一うどん製作所 栄店 Fukuichi Udon SAKAE,address exception occurred,mobile number exception occurred, 
炭焼牛たん熟成牛かつ せんて sente,address exception occurred,mobile number exception occurred, 
若鯱家 名古屋駅エスカ店 Wakashachiya Nagoya Station ESCA Branch,"6-9先 Tsubakicho, Nakamura Ward, Nagoya, Aichi 453-0015, Japan",+81 52-453-5516, 
スターバックス コーヒー 栄広小路七間町店 Starbucks Coffee Sakae Hirokoji Shichikencho,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−1−8 名古屋栄東急REIホテル 1F",+81 52-262-2156, 
カフェ ドゥードゥー café DODO,"5 Chome-18-17 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
魚河岸酒場FUKU浜金 KITTE 名古屋店 UogashiSakaba FUKU HAMAKIN KITTE Nagoya,"Japan, 〒450-6302 Aichi, Nagoya, Nakamura Ward, Meieki, 1 Chome−１番１号, JP TOWER NAGOYA, ２階 KITTE Nagoya",+81 52-433-2392, 
三重人KITTE名古屋店 MIEJIN KITTENAGOYA,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 1 Chome−1−1 KITTE名古屋 地下 1階",+81 52-561-7771, 
ヌークアンドクラニー NOOK&CRANNY,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 5 Chome−16−17 花車ビル南館",+81 52-446-5539, 
アニーのアイスクリーム屋さん Annie's ice cream,"2 Chome-25-11 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
本格パスタとサラダの店 丸田町 グラテシモ GRATISSIMO Marutacho,address exception occurred,mobile number exception occurred, 
デニーズ 松原店 Denny's MATSUBARA,"3 Chome-15-25 Matsubara, Naka Ward, Nagoya, Aichi 460-0017, Japan",mobile number exception occurred, 
すき家 黒川北店 Sukiya Kurokawa Kita,"5 Chome-19-1 Kurokawahontori, Kita Ward, Nagoya, Aichi 462-0841, Japan",mobile number exception occurred, 
吉野家 名駅太閤通口 Yoshinoya MEIEKI TAIKO-DORIGUCHI,"7-4 Tsubakicho, Nakamura Ward, Nagoya, Aichi 453-0015, Japan",+81 52-459-1881, 
がブリチキン。 名駅西口店 Gaburi Chicken Meieki Nishiguchi,"7-19 Tsubakicho, Nakamura Ward, Nagoya, Aichi 453-0015, Japan",mobile number exception occurred, 
